Discovery Date,File Name,IP Address,ASN,ASN Name,MD5
2012-12-16,iwhuwugy.ru/keybex3.exe,176{.}36{.}16{.}182,UA,39608,LANETUA-AS Lanet Network Ltd.,c9a56fdd2b629a906f15efc21f2fe117
2012-12-16,sznaucer-figa.nd.e-wro.pl/obrazki/puzzle/figusia07.exe,217{.}30{.}152{.}177,PL,15857,DIALOG-AS Telefonia Dialog S.A.,3dbcd7ae7ca08ff8ebafbb1cece9bbdd
2012-12-16,,95{.}211{.}162{.}230,NL,16265,LEASEWEB LeaseWeb B.V.,08561b0de8f81afd53ca6581bb42acbc
2012-12-16,absolutefitnessuk.co.uk/wp-content/uploads/mine.exe,91{.}103{.}216{.}39,GB,29550,SIMPLYTRANSIT Simply Transit Ltd,357598eab681686e2a5d7d0bb4875e8d
2012-12-16,sznaucer-figa.nd.e-wro.pl/obrazki/puzzle/figusia08.exe,217{.}30{.}152{.}177,PL,15857,DIALOG-AS Telefonia Dialog S.A.,9eb9951472953b475de786377f5697a3
2012-12-16,ld.download-guru.com/index.html?s=3d3d3dwgaremover,95{.}211{.}162{.}230,NL,16265,LEASEWEB LeaseWeb B.V.,45d12b13cf98259a894deecea783b5c0
2012-12-16,at-brodbeck.de/qE6.exe,83{.}220{.}144{.}21,DE,25074,MESH-AS MESH GmbH,1cb2ac18ab94c69ca2965dee3d8113d7
2012-12-16,sznaucer-figa.nd.e-wro.pl/obrazki/puzzle/figusia09.exe,217{.}30{.}152{.}177,PL,15857,DIALOG-AS Telefonia Dialog S.A.,fc531874e4a68a1d88e8e6bf483b1c42
2012-12-16,ld.download-guru.com/index.html?s=Majoe &&amp%2F%2F%2F,95{.}211{.}162{.}230,NL,16265,LEASEWEB LeaseWeb B.V.,8c0decf90c945da2bd388eeceefb5fd4
2012-12-16,derjismutik.info/a041212a/1/f/2.exe,85{.}143{.}166{.}135,RU,56534,"PIRIX-INET-AS PIRIX, ltd",ea89fdec2e49dc77eb8bf48fa251eb59
2012-12-16,,78{.}138{.}127{.}129,DE,25074,MESH-AS MESH GmbH,05feca1b4b1f7f9d924191716ad3f0ba
2012-12-16,www.sofontes.com.br/down/A/AmazoneBT.zip,216{.}40{.}219{.}194,US,21844,"THEPLANET-AS - ThePlanet.com Internet Services, Inc.",92747c6223e977106717b74493dcfa45
2012-12-16,,95{.}211{.}162{.}230,NL,16265,LEASEWEB LeaseWeb B.V.,e787a66d72e527b34562619f4962e312
2012-12-16,domainssinglsdoms.net/data.exe,46{.}249{.}58{.}122,NL,50673,SERVERIUS-AS Serverius Holding B.V.,1ae9a8b9f3b1e18a4cb280692c2c2820
2012-12-16,,95{.}211{.}162{.}230,NL,16265,LEASEWEB LeaseWeb B.V.,a48e9430ac72249e1382a13c71746b97
2012-12-16,domainsswortnets.net/data.exe,46{.}249{.}58{.}122,NL,50673,SERVERIUS-AS Serverius Holding B.V.,206fc93847316f6bd3558dfdc432f741
2012-12-16,,210{.}112{.}10{.}188,KR,9848,GNGAS Enterprise Networks,84ee30ccb73080e27b2c776632bd92a5
2012-12-16,mju.nhyujfdfwt.com/panghu/tw1130xx.txt,210{.}56{.}60{.}22,HK,38197,SUNHK-DATA-AS-AP Sun Network (Hong Kong) Limited,7e59983d7661b1dae2d3f8a7655b0d8a
2012-12-16,,91{.}121{.}74{.}221,FR,16276,OVH OVH Systems,b3fa8abfabc9b7200c0d4a48f9d0db12
2012-12-16,,115{.}238{.}251{.}56,CN,4134,"CHINANET-BACKBONE No.31,Jin-rong Street",8ca3a9368e769c4a974e3b698afa314e
2012-12-15,,95{.}211{.}162{.}230,NL,16265,LEASEWEB LeaseWeb B.V.,0d7a5779ff0282f0a3f7932cfeacc4a6
2012-12-15,absolutefitnessuk.co.uk/wp-content/uploads/mine.exe,91{.}103{.}216{.}39,GB,29550,SIMPLYTRANSIT Simply Transit Ltd,357598eab681686e2a5d7d0bb4875e8d
2012-12-15,sznaucer-figa.nd.e-wro.pl/obrazki/puzzle/figusia02.exe,217{.}30{.}152{.}177,PL,15857,DIALOG-AS Telefonia Dialog S.A.,a748979df66e15cebde1524e80b48d0b
2012-12-15,ld.download-guru.com/index.html?s=So:p%2Fo:p%2Fspan=3D,95{.}211{.}162{.}230,NL,16265,LEASEWEB LeaseWeb B.V.,799ea0a73f899ce7466b0873400a6391
2012-12-15,at-brodbeck.de/qE6.exe,83{.}220{.}144{.}21,DE,25074,MESH-AS MESH GmbH,1cb2ac18ab94c69ca2965dee3d8113d7
2012-12-15,veekee.free.fr/petzouille/toutfr-lite.exe,212{.}27{.}63{.}113,FR,12322,PROXAD Free SAS,4c03cd5ba13b24637e70adf2912d3274
2012-12-15,,95{.}211{.}162{.}230,NL,16265,LEASEWEB LeaseWeb B.V.,99925b6a0971f15f15cc1f722e26d6a3
2012-12-15,,208{.}93{.}141{.}190,US,46281,COTEN-ASN - Cotendo Inc.,915179a9bbdc7b3c6ba3533c4ae9c434
2012-12-15,www.gavassa.com/sitionuevo/juegos/Bombermania.exe,74{.}53{.}27{.}98,US,21844,"THEPLANET-AS - ThePlanet.com Internet Services, Inc.",471d39a51a79f342033c5b0636c244dc
2012-12-15,,95{.}211{.}162{.}230,NL,16265,LEASEWEB LeaseWeb B.V.,4cbda1aec249091619be955840287b54
2012-12-15,dlfr.pctuto.com/download/pctuto_1011.exe,46{.}105{.}174{.}28,FR,16276,OVH OVH Systems,3c07d4db52e25e7fb66f7314650bfda7
2012-12-15,xifdupyc.ru/newavr5.exe,182{.}235{.}41{.}159,TW,9416,MULTIMEDIA-AS-AP Hoshin Multimedia Center Inc.,50c36f9f549e8b40f27a7117264418bb
2012-12-15,ld2.download-guru.com/index.php?s=K-LiteCodecPackStandard,95{.}211{.}162{.}230,NL,16265,LEASEWEB LeaseWeb B.V.,bd4cbf11f33381f20dde3bf84f2dae3b
2012-12-15,,210{.}112{.}10{.}185,KR,9848,GNGAS Enterprise Networks,84ee30ccb73080e27b2c776632bd92a5
2012-12-15,mju.nhyujfdfwt.com/panghu/tw1130xx.txt,210{.}56{.}60{.}89,HK,38197,SUNHK-DATA-AS-AP Sun Network (Hong Kong) Limited,ed56a922736e4de98d75fac7712182be
2012-12-15,,91{.}121{.}74{.}221,FR,16276,OVH OVH Systems,9f169f30838a8276d7c186f90e0bb2fb
2012-12-15,,115{.}238{.}251{.}56,CN,4134,"CHINANET-BACKBONE No.31,Jin-rong Street",8ca3a9368e769c4a974e3b698afa314e
2012-12-15,elitarnie.home.pl/8jmLcnev.exe,188{.}128{.}148{.}60,PL,12824,HOMEPL-AS home.pl sp. z o.o.,9142863eb1fad2df0c4a4496697daefe
2012-12-15,s.winggo.co.kr/tabsync/tabsync.exe,121{.}78{.}93{.}135,KR,9286,LGH-AS-KR LGHitachi,7ce51953176348f3d233aacd5485e9da
2012-12-15,gulf-coast-rentals.net/WMEvFA.exe,67{.}20{.}76{.}105,US,46606,UNIFIEDLAYER-AS-1 - Unified Layer,37e1f504089c9648dc1a72442e5b18e3
2012-12-15,storagenl.info/v402/index.html?affiliate_id=eb4,95{.}211{.}95{.}250,NL,16265,LEASEWEB LeaseWeb B.V.,7ba4b4c15e53e1d233619aae217cc646
2012-12-15,gulf-coast-rentals.net/WMEvFA.exe,67{.}20{.}76{.}105,US,46606,UNIFIEDLAYER-AS-1 - Unified Layer,f9babce3133db4de02057f6ca17224d8
2012-12-15,sznaucer-figa.nd.e-wro.pl/obrazki/puzzle/figusia01.exe,217{.}30{.}152{.}177,PL,15857,DIALOG-AS Telefonia Dialog S.A.,2f83cdeaaacf92021b1b4b9d94cfdcef
2012-12-15,iwhuwugy.ru/keybex3.exe,175{.}182{.}160{.}106,TW,4780,SEEDNET Digital United Inc.,370c6f083ee737f80d3e1f59bd5e5ce3
2012-12-15,kamalbose.com/uY3VZr.exe,216{.}12{.}197{.}50,US,36351,SOFTLAYER - SoftLayer Technologies Inc.,ee0be125b76a39b0d662d50288224416
2012-12-15,sznaucer-figa.nd.e-wro.pl/obrazki/puzzle/figusia04.exe,217{.}30{.}152{.}177,PL,15857,DIALOG-AS Telefonia Dialog S.A.,985b00875a3fe007b1b8498444c0d227
2012-12-15,,95{.}211{.}162{.}230,NL,16265,LEASEWEB LeaseWeb B.V.,33dd641e5c2eb345c9f824321f785cee
2012-12-15,absolutefitnessuk.co.uk/wp-content/uploads/true.exe,91{.}103{.}216{.}39,GB,29550,SIMPLYTRANSIT Simply Transit Ltd,370f5ab7286b51dc4ae7cf1e1e704d92
2012-12-15,sznaucer-figa.nd.e-wro.pl/obrazki/puzzle/figusia05.exe,217{.}30{.}152{.}177,PL,15857,DIALOG-AS Telefonia Dialog S.A.,aa662beaf8af3c87c4e97450e1048f89
2012-12-15,,95{.}211{.}162{.}230,NL,16265,LEASEWEB LeaseWeb B.V.,7e714657e28bf4a393d58fb368c68769
2012-12-15,buffalotea.co.za/FBbpZh.exe,174{.}120{.}22{.}9,US,21844,"THEPLANET-AS - ThePlanet.com Internet Services, Inc.",9142863eb1fad2df0c4a4496697daefe
2012-12-15,wt1.97sky.cn/maxtocode.exe,221{.}209{.}235{.}5,CN,4837,CHINA169-BACKBONE CNCGROUP China169 Backbone,ca2b46f4d77bec05e3760b191e1557c5
2012-12-15,,95{.}211{.}162{.}230,NL,16265,LEASEWEB LeaseWeb B.V.,c05c77a98f2e35c8e05e84cd74b7c3c1
2012-12-15,derjismutik.info/a041212a/1/f/2.exe,85{.}143{.}166{.}135,RU,56534,"PIRIX-INET-AS PIRIX, ltd",ea89fdec2e49dc77eb8bf48fa251eb59
2012-12-15,www.sofontes.com.br/down/A/AmazoneBT.zip,216{.}40{.}219{.}194,US,21844,"THEPLANET-AS - ThePlanet.com Internet Services, Inc.",92747c6223e977106717b74493dcfa45
2012-12-15,ld2.download-guru.com/index.php?s=&,95{.}211{.}162{.}230,NL,16265,LEASEWEB LeaseWeb B.V.,9267ea3d91deb98afbfc8d567685af32
2012-12-15,down.privacyok.co.kr/20/PVOKinstRBrun.exe,124{.}217{.}218{.}6,KR,38661,HCLC-AS-KR HCLC,2e47e9ef9c4bcb6c6f6794d7945c7110
2012-12-15,xmk.karaoke-soft.com/PRJ4taA2.exe,122{.}155{.}5{.}120,TH,9931,"CAT-AP The Communication Authoity of Thailand, CAT",34a5ed470a6608d2109a3dacd53583d8
2012-12-15,,95{.}211{.}162{.}230,NL,16265,LEASEWEB LeaseWeb B.V.,f9ba8726d416897885dae2f4dfa12fcc
2012-12-15,,210{.}112{.}10{.}185,KR,9848,GNGAS Enterprise Networks,85ea047efbfe1b352032fc3b4dc62590
2012-12-15,,23{.}23{.}130{.}85,US,14618,"AMAZON-AES - Amazon.com, Inc.",68e0522e5cc0606f5816c1b15be6f4e9
2012-12-15,,46{.}105{.}98{.}193,FR,16276,OVH OVH Systems,97fe6ede04e8eef4055bee376c4f8df5
2012-12-15,rankmagazine.com/XsuzdnC3.exe,50{.}97{.}161{.}227,US,36351,SOFTLAYER - SoftLayer Technologies Inc.,ee0be125b76a39b0d662d50288224416
2012-12-15,elitarnie.home.pl/8jmLcnev.exe,188{.}128{.}148{.}60,PL,12824,HOMEPL-AS home.pl sp. z o.o.,cb16464e756b74824ea2ee180056b5ce
2012-12-15,s.winggo.co.kr/tabsync/tabsynchelper.dll,121{.}78{.}93{.}135,KR,9286,LGH-AS-KR LGHitachi,870501b2d0d8873acd9e92b0fa15d954
2012-12-15,gulf-coast-rentals.net/WMEvFA.exe,67{.}20{.}76{.}105,US,46606,UNIFIEDLAYER-AS-1 - Unified Layer,a3b9a234abb332b56189fb2f6ec4b0b8
2012-12-15,storagenl.info/v402/index.html?affiliate_id=eb4,95{.}211{.}95{.}250,NL,16265,LEASEWEB LeaseWeb B.V.,87473f0cd40ea80cebd1eed68632f3b2
2012-12-15,,54{.}235{.}251{.}129,US,14618,"AMAZON-AES - Amazon.com, Inc.",4897075c8a806bae9ccc1897acd7524b
2012-12-15,sznaucer-figa.nd.e-wro.pl/obrazki/puzzle/figusia07.exe,217{.}30{.}152{.}177,PL,15857,DIALOG-AS Telefonia Dialog S.A.,3dbcd7ae7ca08ff8ebafbb1cece9bbdd
2012-12-15,iwhuwugy.ru/keybex3.exe,175{.}182{.}160{.}106,TW,4780,SEEDNET Digital United Inc.,df4a446c5acd35a3e7ea9ca1c9972ad3
2012-12-15,,95{.}211{.}162{.}230,NL,16265,LEASEWEB LeaseWeb B.V.,08561b0de8f81afd53ca6581bb42acbc
2012-12-15,63.143.50.181/v1/kkrasxuparola/evx.jpg,63{.}143{.}50{.}181,US,46475,"LIMESTONENETWORKS - Limestone Networks, Inc.",2ea4a5435aaed09ff1db380767ad894b
2012-12-15,sznaucer-figa.nd.e-wro.pl/obrazki/puzzle/figusia08.exe,217{.}30{.}152{.}177,PL,15857,DIALOG-AS Telefonia Dialog S.A.,9eb9951472953b475de786377f5697a3
2012-12-15,ld.download-guru.com/index.html?s=3d3d3dwgaremover,95{.}211{.}162{.}230,NL,16265,LEASEWEB LeaseWeb B.V.,45d12b13cf98259a894deecea783b5c0
2012-12-15,sznaucer-figa.nd.e-wro.pl/obrazki/puzzle/figusia09.exe,217{.}30{.}152{.}177,PL,15857,DIALOG-AS Telefonia Dialog S.A.,fc531874e4a68a1d88e8e6bf483b1c42
2012-12-15,ld.download-guru.com/index.html?s=3d3d3dwgaremover,95{.}211{.}162{.}230,NL,16265,LEASEWEB LeaseWeb B.V.,45d12b13cf98259a894deecea783b5c0
2012-12-15,ld.download-guru.com/index.html?s=Majoe &&amp%2F%2F%2F,95{.}211{.}162{.}230,NL,16265,LEASEWEB LeaseWeb B.V.,8c0decf90c945da2bd388eeceefb5fd4
2012-12-15,buffalotea.co.za/FBbpZh.exe,174{.}120{.}22{.}9,US,21844,"THEPLANET-AS - ThePlanet.com Internet Services, Inc.",cb16464e756b74824ea2ee180056b5ce
2012-12-15,wt4.97sky.cn/readink.exe,221{.}209{.}235{.}5,CN,4837,CHINA169-BACKBONE CNCGROUP China169 Backbone,67fd0c68ee28f284ec1118ebe9a10428
2012-12-15,,95{.}211{.}162{.}230,NL,16265,LEASEWEB LeaseWeb B.V.,e787a66d72e527b34562619f4962e312
2012-12-15,dlfr.pctuto.com/download/pctuto385.exe,46{.}105{.}174{.}28,FR,16276,OVH OVH Systems,2bf58c0e56fd6a4619ad1a5d5c7960dc
2012-12-15,xifdupyc.ru/newavr5.exe,182{.}235{.}41{.}159,TW,9416,MULTIMEDIA-AS-AP Hoshin Multimedia Center Inc.,1a08caf6a9943eb72b4acb7eb2054ed6
2012-12-15,,95{.}211{.}162{.}230,NL,16265,LEASEWEB LeaseWeb B.V.,a48e9430ac72249e1382a13c71746b97
2012-12-15,down.privacyok.co.kr/20/PVOKinstRBrun.exe,124{.}217{.}218{.}6,KR,38661,HCLC-AS-KR HCLC,bde00da864ae551da18b90db5a878f8c
2012-12-15,mju.nhyujfdfwt.com/panghu/tw1130xx.txt,210{.}56{.}60{.}89,HK,38197,SUNHK-DATA-AS-AP Sun Network (Hong Kong) Limited,e0423a190a1841b0d7a63a5c45503f5b
2012-12-15,,91{.}121{.}74{.}221,FR,16276,OVH OVH Systems,091cd7fcf036b8fc6dbec9484ba62938
2012-12-15,,23{.}23{.}130{.}85,US,14618,"AMAZON-AES - Amazon.com, Inc.",6ea14c785468b16153ee9a46fe9dedaa
2012-12-15,dw7.uptodown.com/ic/counter-strike-online-en-win-setup.exe,37{.}59{.}5{.}142,FR,16276,OVH OVH Systems,d719286acfad554b44a80a31670af951
2012-12-15,s.winggo.co.kr/tabsync/tabsyncu.exe,121{.}78{.}93{.}135,KR,9286,LGH-AS-KR LGHitachi,4e82de270c372fea7bf2028d430b8d30
2012-12-15,estelle.c1.onetsolutions.me/androc.exe,91{.}121{.}232{.}40,FR,16276,OVH OVH Systems,56e8b5d473d62c2ddb428bdc0ce96b25
2012-12-15,s3-sa-east-1.amazonaws.com/vonoloa/Contrato_61277.pdf.exe,177{.}72{.}244{.}128,BR,16509,"AMAZON-02 - Amazon.com, Inc.",07230889c033508a77a8b6104cee759d
2012-12-15,gulf-coast-rentals.net/WMEvFA.exe,67{.}20{.}76{.}105,US,46606,UNIFIEDLAYER-AS-1 - Unified Layer,a82ad5e46a6f954de86c440688863f84
2012-12-15,sznaucer-figa.nd.e-wro.pl/obrazki/puzzle/figusia03.exe,217{.}30{.}152{.}177,PL,15857,DIALOG-AS Telefonia Dialog S.A.,09e8f70dbcdc2a07c3af2ba411ad0b28
2012-12-15,,54{.}235{.}251{.}129,US,14618,"AMAZON-AES - Amazon.com, Inc.",60e5e82d72beef4a0c4ddacb078dbc0d
2012-12-15,sznaucer-figa.nd.e-wro.pl/obrazki/puzzle/figusia10.exe,217{.}30{.}152{.}177,PL,15857,DIALOG-AS Telefonia Dialog S.A.,4a6f27af59ba790b27dffd26e4b0c87c
2012-12-15,jonoobsong.com/modules/sms/klicck.exe,178{.}63{.}148{.}170,DE,24940,HETZNER-AS Hetzner Online AG,471d6b65638b57404caadca36ac4d375
2012-12-14,iwhuwugy.ru/keybex3.exe,77{.}121{.}46{.}3,UA,34865,VOLIA-CRIMEA VOLIA-CRIMEA,46e8174c3420caf2eb3ad2b1db2f171d
2012-12-14,absolutefitnessuk.co.uk/wp-content/uploads/mine.exe,91{.}103{.}216{.}39,GB,29550,SIMPLYTRANSIT Simply Transit Ltd,357598eab681686e2a5d7d0bb4875e8d
2012-12-14,ruyambayankuaforu.com/8X6kHSsH/Sioo5Js.exe,89{.}19{.}24{.}107,TR,34619,CIZGI Cizgi Telekomunikasyon Hizmetleri Sanayi Ve Ticaret Limited Sirketi,b7012243f165d927ebad41ec7da461e5
2012-12-14,jatengtime.com/HukPUvSK/RpU.exe,119{.}2{.}71{.}75,ID,24201,ANDALASMEDIA-AS-ID PT. Andalas Media Informatika,841045f2d468601567210be7b5bd8224
2012-12-14,academicjourneytosuccess.org/958VM.exe,108{.}175{.}151{.}4,US,21788,NOC - Network Operations Center Inc.,2e677f113b0a36a10520e42bb5dacc78
2012-12-14,s.winggo.co.kr/tabsync/tabsynchelper.dll,121{.}78{.}93{.}135,KR,9286,LGH-AS-KR LGHitachi,870501b2d0d8873acd9e92b0fa15d954
2012-12-14,kegelnbrst.bplaced.net/ZwMCx43G/E6pW.exe,176{.}9{.}52{.}230,DE,24940,HETZNER-AS Hetzner Online AG RZ,b7012243f165d927ebad41ec7da461e5
2012-12-14,at-brodbeck.de/qE6.exe,83{.}220{.}144{.}21,DE,25074,MESH-AS MESH GmbH,1cb2ac18ab94c69ca2965dee3d8113d7
2012-12-14,s396926870.onlinehome.fr/ePn1ES.exe,82{.}165{.}203{.}26,DE,8560,ONEANDONE-AS 1&1 Internet AG,072747453beca880b37faeb40bd02246
2012-12-14,syxozwag.ru/rasta01.exe,67{.}249{.}0{.}112,US,11351,RR-NYSREGION-ASN-01 - Road Runner HoldCo LLC,b8e699ab0d14e20c4d41e39f9cc653f1
2012-12-14,,95{.}211{.}162{.}230,NL,16265,LEASEWEB LeaseWeb B.V.,0d7a5779ff0282f0a3f7932cfeacc4a6
2012-12-14,derjismutik.info/a041212a/1/f/2.exe,85{.}143{.}166{.}135,RU,56534,"PIRIX-INET-AS PIRIX, ltd",ea89fdec2e49dc77eb8bf48fa251eb59
2012-12-14,sznaucer-figa.nd.e-wro.pl/obrazki/puzzle/figusia01.exe,217{.}30{.}152{.}177,PL,15857,DIALOG-AS Telefonia Dialog S.A.,2f83cdeaaacf92021b1b4b9d94cfdcef
2012-12-14,ld.download-guru.com/index.html?s=So:p%2Fo:p%2Fspan=3D,95{.}211{.}162{.}230,NL,16265,LEASEWEB LeaseWeb B.V.,799ea0a73f899ce7466b0873400a6391
2012-12-14,domainsswortnets.net/data.exe,46{.}249{.}58{.}122,NL,50673,SERVERIUS-AS Serverius Holding B.V.,45bcead6f26eb7ed4bc3abea267c098d
2012-12-14,,210{.}112{.}10{.}188,KR,9848,GNGAS Enterprise Networks,84ee30ccb73080e27b2c776632bd92a5
2012-12-14,sznaucer-figa.nd.e-wro.pl/obrazki/puzzle/figusia04.exe,217{.}30{.}152{.}177,PL,15857,DIALOG-AS Telefonia Dialog S.A.,985b00875a3fe007b1b8498444c0d227
2012-12-14,,95{.}211{.}162{.}230,NL,16265,LEASEWEB LeaseWeb B.V.,99925b6a0971f15f15cc1f722e26d6a3
2012-12-14,download.pureftpd.org/misc/msblast.exe,91{.}121{.}49{.}42,FR,16276,OVH OVH Systems,5ae700c1dffb00cef492844a4db6cd69
2012-12-14,sznaucer-figa.nd.e-wro.pl/obrazki/puzzle/figusia05.exe,217{.}30{.}152{.}177,PL,15857,DIALOG-AS Telefonia Dialog S.A.,aa662beaf8af3c87c4e97450e1048f89
2012-12-14,,95{.}211{.}162{.}230,NL,16265,LEASEWEB LeaseWeb B.V.,4cbda1aec249091619be955840287b54
2012-12-14,,91{.}121{.}74{.}221,FR,16276,OVH OVH Systems,091cd7fcf036b8fc6dbec9484ba62938
2012-12-14,tokoyuki.com/NddnokGn/0S5nXM.exe,50{.}22{.}107{.}63,US,36351,SOFTLAYER - SoftLayer Technologies Inc.,b7012243f165d927ebad41ec7da461e5
2012-12-14,ld2.download-guru.com/index.php?s=K-LiteCodecPackStandard,95{.}211{.}162{.}230,NL,16265,LEASEWEB LeaseWeb B.V.,bd4cbf11f33381f20dde3bf84f2dae3b
2012-12-14,flbuysellrent.com/ht4xtpKL/iafEcao.exe,74{.}220{.}215{.}55,US,11798,"ACEDATACENTERS-AS-1 - Ace Data Centers, Inc.",81b1cfaf2b8e88bd0c2f726c2d2ad82c
2012-12-14,wt4.97sky.cn/readink.exe,221{.}209{.}235{.}5,CN,4837,CHINA169-BACKBONE CNCGROUP China169 Backbone,67fd0c68ee28f284ec1118ebe9a10428
2012-12-14,,23{.}23{.}130{.}85,US,14618,"AMAZON-AES - Amazon.com, Inc.",f488b5f1f0efa5593158c47c60c4b44d
2012-12-14,gulf-coast-rentals.net/WMEvFA.exe,67{.}20{.}76{.}105,US,46606,UNIFIEDLAYER-AS-1 - Unified Layer,1d173823a507b584a3820654bb19ae9d
2012-12-14,www.baixa5midia.com/download/arquivo_f.exe,94{.}23{.}76{.}195,FR,16276,OVH OVH Systems,12ccba40c845755f374f4ea4bf2632ff
2012-12-14,paradisetest.ru/pir/bfg.php?dll=762811,184{.}22{.}118{.}71,US,21788,NOC - Network Operations Center Inc.,ba91f309a81c1f6f1d7dcc5cb5094328
2012-12-14,,54{.}235{.}251{.}129,US,14618,"AMAZON-AES - Amazon.com, Inc.",ef64d17eed2d6fbd277b06151b01cf73
2012-12-14,www.kamalbose.com/uY3VZr.exe,216{.}12{.}197{.}50,US,36351,SOFTLAYER - SoftLayer Technologies Inc.,ee0be125b76a39b0d662d50288224416
2012-12-14,robinhoodesq.com/sV277Ry4/TMa.exe,69{.}89{.}31{.}160,US,11798,"ACEDATACENTERS-AS-1 - Ace Data Centers, Inc.",5475c5ccf760969a276319281e3fe23e
2012-12-14,iwhuwugy.ru/keybex3.exe,77{.}121{.}46{.}3,UA,34865,VOLIA-CRIMEA VOLIA-CRIMEA,7898aba289a7715e2e249efae7f13b79
2012-12-14,absolutefitnessuk.co.uk/wp-content/uploads/true.exe,91{.}103{.}216{.}39,GB,29550,SIMPLYTRANSIT Simply Transit Ltd,370f5ab7286b51dc4ae7cf1e1e704d92
2012-12-14,s.winggo.co.kr/tabsync/tabsyncu.exe,121{.}78{.}93{.}135,KR,9286,LGH-AS-KR LGHitachi,4e82de270c372fea7bf2028d430b8d30
2012-12-14,jatengtime.com/HukPUvSK/RpU.exe,119{.}2{.}71{.}75,ID,24201,ANDALASMEDIA-AS-ID PT. Andalas Media Informatika,b7012243f165d927ebad41ec7da461e5
2012-12-14,accesxprive.com/HKv9.exe,87{.}98{.}145{.}69,FR,16276,OVH OVH Systems,ee0be125b76a39b0d662d50288224416
2012-12-14,s3-sa-east-1.amazonaws.com/vonoloa/Contrato_61277.pdf.exe,177{.}72{.}244{.}128,BR,16509,"AMAZON-02 - Amazon.com, Inc.",07230889c033508a77a8b6104cee759d
2012-12-14,kegelnbrst.bplaced.net/ZwMCx43G/E6pW.exe,176{.}9{.}52{.}230,DE,24940,HETZNER-AS Hetzner Online AG RZ,d56407d805b6e549116b8263c00f97ed
2012-12-14,at-brodbeck.de/qE6.exe,83{.}220{.}144{.}21,DE,25074,MESH-AS MESH GmbH,f67de9d4abd46083f91fca81f291a259
2012-12-14,storagenl.info/v402/index.html?affiliate_id=eb4,95{.}211{.}95{.}250,NL,16265,LEASEWEB LeaseWeb B.V.,34027d2f461666cd012a6e6f4ef89268
2012-12-14,syxozwag.ru/rasta01.exe,67{.}249{.}0{.}112,US,11351,RR-NYSREGION-ASN-01 - Road Runner HoldCo LLC,be09c2e03725c92e09e71c4ce88c616a
2012-12-14,,95{.}211{.}162{.}230,NL,16265,LEASEWEB LeaseWeb B.V.,33dd641e5c2eb345c9f824321f785cee
2012-12-14,dlfr.pctuto.com/download/pctuto385.exe,46{.}105{.}174{.}27,FR,16276,OVH OVH Systems,2bf58c0e56fd6a4619ad1a5d5c7960dc
2012-12-14,sznaucer-figa.nd.e-wro.pl/obrazki/puzzle/figusia07.exe,217{.}30{.}152{.}177,PL,15857,DIALOG-AS Telefonia Dialog S.A.,3dbcd7ae7ca08ff8ebafbb1cece9bbdd
2012-12-14,,95{.}211{.}162{.}230,NL,16265,LEASEWEB LeaseWeb B.V.,7e714657e28bf4a393d58fb368c68769
2012-12-14,domainsswortnets.net/data.exe,46{.}249{.}58{.}122,NL,50673,SERVERIUS-AS Serverius Holding B.V.,ba8f7ddf3adbf0d3d179399c6ed88ba9
2012-12-14,,210{.}112{.}10{.}188,KR,9848,GNGAS Enterprise Networks,85ea047efbfe1b352032fc3b4dc62590
2012-12-14,sznaucer-figa.nd.e-wro.pl/obrazki/puzzle/figusia08.exe,217{.}30{.}152{.}177,PL,15857,DIALOG-AS Telefonia Dialog S.A.,9eb9951472953b475de786377f5697a3
2012-12-14,,95{.}211{.}162{.}230,NL,16265,LEASEWEB LeaseWeb B.V.,c05c77a98f2e35c8e05e84cd74b7c3c1
2012-12-14,download.pureftpd.org/misc/fake-WormRemover1.5.exe,91{.}121{.}49{.}42,FR,16276,OVH OVH Systems,a66fe0c4aa042b35219a424496e7c650
2012-12-14,sznaucer-figa.nd.e-wro.pl/obrazki/puzzle/figusia09.exe,217{.}30{.}152{.}177,PL,15857,DIALOG-AS Telefonia Dialog S.A.,fc531874e4a68a1d88e8e6bf483b1c42
2012-12-14,ld2.download-guru.com/index.php?s=&,95{.}211{.}162{.}230,NL,16265,LEASEWEB LeaseWeb B.V.,9267ea3d91deb98afbfc8d567685af32
2012-12-14,,46{.}105{.}98{.}193,FR,16276,OVH OVH Systems,97fe6ede04e8eef4055bee376c4f8df5
2012-12-14,veekee.free.fr/petzouille/toutfr-lite.exe,212{.}27{.}63{.}113,FR,12322,PROXAD Free SAS,4c03cd5ba13b24637e70adf2912d3274
2012-12-14,,95{.}211{.}162{.}230,NL,16265,LEASEWEB LeaseWeb B.V.,f9ba8726d416897885dae2f4dfa12fcc
2012-12-14,flbuysellrent.com/ht4xtpKL/iafEcao.exe,74{.}220{.}215{.}55,US,11798,"ACEDATACENTERS-AS-1 - Ace Data Centers, Inc.",841045f2d468601567210be7b5bd8224
2012-12-14,www.agrariabroker.com.ar/VwBK4pSj/Dyxbmi.exe,199{.}180{.}252{.}22,US,53841,RAMHOST - RAM Host,841045f2d468601567210be7b5bd8224
2012-12-14,orgersdulersteens.net/data.exe,46{.}249{.}58{.}122,NL,50673,SERVERIUS-AS Serverius Holding B.V.,53c66b172d9d3bb96f50d6aeb50f1f24
